country_id,year,stunting_pct,underweight_pct,wasting_pct
AFG,1997,53.2,44.9,17.3
AFG,2004,59.3,31.7,9.1
AFG,2013,40.4,24.6,9.5
AFG,2018,38.2,19.1,5.1
AFG,2022,44.6,18.4,3.6
AGO,1996,64.6,42.3,8.6
AGO,2007,29.2,15.1,8.2
AGO,2015,45.7,24.7,5.4
ALB,2005,35.7,11.7,7.3
ALB,2009,30.9,9.0,6.7
ALB,2017,17.1,1.9,2.5
ARG,1994,7.1,1.7,1.6
ARG,1996,16.9,4.7,4.2
ARG,2005,7.2,2.5,1.7
ARG,2018,8.7,2.0,1.7
ARM,1998,19.3,3.3,2.3
ARM,2000,20.0,2.6,2.0
ARM,2005,16.9,4.1,3.8
ARM,2010,23.6,8.0,5.4
ARM,2016,13.4,3.1,5.9
AUS,1995,0.0,0.0,0.0
AUS,2007,1.9,0.5,0.2
AZE,1996,28.0,8.8,3.8
AZE,2000,24.2,14.0,9.0
AZE,2001,18.0,5.9,3.2
AZE,2006,26.5,8.4,6.8
AZE,2011,16.4,6.5,6.6
AZE,2013,17.8,4.9,3.2
AZE,2023,6.6,3.0,3.5
BDI,1987,52.9,30.9,7.9
BDI,2000,65.9,40.8,8.1
BDI,2005,57.7,35.2,9.0
BDI,2010,59.4,30.1,6.1
BDI,2012,52.0,27.9,8.0
BDI,2016,58.8,31.1,5.3
BDI,2018,56.6,29.6,4.8
BDI,2019,54.0,27.0,4.8
BDI,2020,50.9,27.7,5.7
BDI,2022,55.8,27.6,5.0
BDI,2023-05,58.0,28.0,4.7
BDI,2023-08,55.9,29.3,5.8
BDI,2024,52.8,28.3,7.8
BEL,2014,1.6,1.1,0.5
BEL,2023,1.9,0.3,0.8
BEN,2001,40.7,24.7,5.7
BEN,2014,45.1,26.8,0.8
BEN,2018,39.5,20.5,5.1
BEN,2021,39.9,23.9,7.2
BEN,1996,40.9,29.9,16.9
BEN,2001,42.6,26.8,11.9
BEN,2008,39.0,18.0,5.2
BEN,2014,46.9,25.3,6.4
BEN,2018,41.9,21.2,5.8
BEN,2021,46.1,27.8,9.0
BFA,1993,42.4,30.2,15.9
BFA,1999,48.1,36.6,17.9
BFA,2009,35.1,26.0,11.3
BFA,2010-08,34.7,26.2,15.5
BFA,2010-09,41.8,32.5,17.3
BFA,2011,34.6,25.1,10.4
BFA,2012,32.8,24.3,10.7
BFA,2013,31.3,20.9,8.1
BFA,2014,29.0,20.0,8.5
BFA,2015,30.1,22.8,10.2
BFA,2016,26.8,18.9,7.5
BFA,2017,21.1,16.2,8.6
BFA,2018,24.9,17.7,8.4
BFA,2019,23.8,16.4,8.1
BFA,2020-10,17.5,12.7,8.8
BFA,2020-12,26.0,22.7,12.6
BFA,2021-09,29.2,24.3,12.9
BFA,2021-10,21.1,16.9,9.3
BGD,1986,70.9,66.8,17.3
BGD,1990,63.4,61.5,17.5
BGD,1991,73.6,61.2,15.2
BGD,1992,71.5,60.6,16.1
BGD,1993,69.2,56.1,14.0
BGD,1994,67.3,58.0,16.7
BGD,1995,65.8,55.2,15.1
BGD,1996,63.8,54.0,15.5
BGD,1997,59.6,53.6,20.7
BGD,1998,59.3,50.7,15.0
BGD,1999,59.9,49.5,13.7
BGD,2000,51.1,42.4,12.5
BGD,2001,53.2,43.2,12.7
BGD,2002,51.4,41.0,12.4
BGD,2003,47.8,38.9,12.5
BGD,2004,50.5,42.8,14.6
BGD,2005-07,46.2,39.7,14.5
BGD,2005-12,45.9,37.3,11.8
BGD,2006,45.1,37.9,11.9
BGD,2007,43.2,41.3,17.5
BGD,2011-07,40.0,34.0,12.0
BGD,2011-09,41.3,36.7,15.7
BGD,2011-12,44.9,31.4,12.1
BGD,2012-07,37.0,33.0,11.0
BGD,2012-12,41.2,34.4,13.4
BGD,2013-02,42.0,31.9,9.6
BGD,2013-06,38.7,35.1,18.1
BGD,2013-07,35.0,30.0,11.0
BGD,2014-07,35.0,30.0,11.0
BGD,2014-09,36.2,32.8,14.4
BGD,2015-04,32.7,28.9,15.6
BGD,2015-11,35.0,31.0,10.0
BGD,2018,30.9,21.9,8.4
BGD,2019-01,26.2,19.1,9.5
BGD,2019-03,28.0,22.6,9.8
BGD,2022,23.6,21.7,10.7
BGR,2004,15.2,1.1,2.2
BGR,2007,9.2,3.7,4.7
BGR,2014,7.0,1.7,5.9
BHR,1989,13.9,6.3,6.8
BHR,1995,13.6,7.6,6.6
BIH,2000,12.6,4.2,7.3
BIH,2006,12.3,1.3,3.4
BIH,2012,7.9,1.4,2.6
BLR,2005,11.8,2.8,2.6
BLR,2019,1.1,,1.3
BLR,2020,1.2,,1.3
BLR,2021,1.2,,1.2
BLR,2022,1.2,,1.3
BLR,2023,1.2,,1.3
BLZ,1992,,5.4,
BLZ,2006,39.1,5.0,0.6
BLZ,2011,35.1,6.2,3.3
BLZ,2015,26.8,4.6,0.4
BOL,1988,,9.8,
BOL,1989,49.2,8.9,2.9
BOL,1990,,9.7,
BOL,1991,,10.2,
BOL,1992,,10.5,
BOL,1994,43.5,12.5,7.8
BOL,1998,44.1,5.9,1.9
BOL,2003,43.5,5.8,2.0
BOL,2008,38.7,4.5,1.8
BOL,2012,25.5,3.6,2.1
BOL,2016,24.0,3.4,1.7
BRA,1989,28.2,8.5,2.5
BRA,1996,22.8,6.8,3.6
BRA,2007,7.5,2.0,2.4
BRA,2019,8.0,3.5,3.4
BRB,2012,10.5,1.3,5.3
BRN,2009,19.6,9.7,2.9
BTN,1987,60.9,34.0,5.2
BTN,1999,47.7,13.9,2.6
BTN,2008,34.9,10.4,4.5
BTN,2010,33.5,12.7,5.9
BTN,2023,17.9,8.7,5.1
BWA,1996,35.1,15.1,13.2
BWA,2000,29.1,11.1,5.9
BWA,2007,28.9,11.8,7.3
CAF,1994,48.5,29.8,10.3
CAF,2000,48.1,27.1,11.5
CAF,2006,49.4,26.5,11.3
CAF,2010,44.9,25.9,7.6
CAF,2012,39.7,24.5,7.4
CAF,2014,38.0,20.0,6.2
CAF,2018,37.5,19.7,6.5
CAF,2019-03,44.2,25.9,6.1
CAF,2019-11,40.2,20.5,5.2
CAF,2022,37.9,18.4,5.2
CHL,1986,13.5,2.2,0.7
CHL,1994,4.2,0.8,0.5
CHL,1995,3.9,0.8,0.5
CHL,1996,3.7,0.7,0.5
CHL,1998,3.3,0.7,0.6
CHL,1999,3.1,0.7,0.5
CHL,2001,2.8,0.7,0.5
CHL,2002,2.5,0.7,0.5
CHL,2003,2.5,0.6,0.5
CHL,2004,2.4,0.6,0.5
CHL,2006,2.2,0.6,0.5
CHL,2007,2.1,0.6,0.3
CHL,2008,2.0,0.5,0.3
CHL,2013,1.8,0.5,0.3
CHL,2014,1.8,0.5,0.3
CHN,1987,38.3,18.7,4.8
CHN,1990,32.3,12.6,4.2
CHN,1992,38.0,14.2,3.9
CHN,1995,31.2,10.7,5.0
CHN,1998,19.8,6.9,2.4
CHN,2000,17.8,7.4,2.5
CHN,2002,21.8,6.8,3.0
CHN,2005,11.7,4.5,2.9
CHN,2008,9.8,3.8,2.6
CHN,2009,9.0,3.4,2.6
CHN,2010,9.4,3.4,2.3
CHN,2013,8.1,2.4,1.9
CHN,2017,4.8,,1.9
CIV,1986,25.9,15.7,8.4
CIV,1994,36.3,24.4,12.1
CIV,1998,35.1,21.6,7.1
CIV,2007,44.4,36.5,16.0
CIV,2011,27.2,15.5,5.3
CIV,2012,35.2,17.5,7.6
CIV,2016,27.4,15.4,6.3
CIV,2021,28.2,16.6,8.5
CMR,1991,40.0,20.8,7.6
CMR,1998,44.7,28.0,11.0
CMR,2004,46.5,23.7,8.2
CMR,2006,51.2,31.2,11.7
CMR,2011,48.5,30.6,10.5
CMR,2014,42.1,27.5,8.0
CMR,2018,39.9,20.4,7.6
COD,2001,50.7,34.7,16.3
COD,2007,47.8,28.3,8.9
COD,2010,46.7,28.7,9.8
COD,2013,49.5,30.7,8.7
COD,2017,53.0,31.7,7.7
COD,1995,51.0,30.7,11.4
COD,2001,44.4,30.3,15.9
COD,2007,45.8,25.6,10.4
COD,2010,43.4,24.2,8.5
COD,2013,42.7,23.4,8.1
COD,2017,41.8,23.1,6.4
COD,2023,44.7,25.0,7.2
COG,1987,30.1,16.4,6.6
COG,2005,31.2,11.9,8.0
COG,2011,24.4,11.8,6.0
COG,2014,21.2,12.3,8.2
COL,1986,31.8,12.1,1.1
COL,1988,21.8,8.8,3.8
COL,1995,24.9,8.9,2.3
COL,2000,24.3,6.5,1.0
COL,2005,22.5,6.8,1.6
COL,2010,16.6,4.6,1.0
COL,2016,17.3,5.1,2.1
COM,1992,38.5,15.2,5.3
COM,1996,38.7,22.4,9.7
COM,2000,46.9,25.1,13.3
COM,2012,31.1,16.9,11.2
COM,2022,18.2,9.1,5.1
CPV,1985,26.8,13.7,4.2
CPV,1994,21.4,11.8,6.9
CPV,2018,6.0,2.2,2.4
CRI,1989,,2.4,
CRI,1990,,2.5,
CRI,1991,,2.2,
CRI,1992,,2.0,
CRI,1993,,2.0,
CRI,1994,,1.9,
CRI,1996,8.2,3.8,2.4
CRI,2008,5.6,0.9,0.7
CRI,2018,9.0,2.9,1.8
CUB,2000,7.0,3.4,2.4
CUB,2019,7.1,2.4,2.0
CZE,1991,3.1,0.9,2.8
CZE,2001,2.8,2.1,4.5
DEU,2004,1.2,1.1,1.0
DEU,2016,1.3,0.6,0.5
DJI,1989,28.0,20.2,12.5
DJI,1996,31.7,19.7,15.3
DJI,2011,31.0,24.2,10.8
DJI,2013,28.0,26.0,13.9
DJI,2019,20.9,16.2,10.6
DJI,2023,25.5,17.7,12.1
DOM,1986,30.4,12.0,2.8
DOM,1991,28.2,11.7,2.2
DOM,1996,19.0,6.9,2.0
DOM,2000,11.5,4.8,1.7
DOM,2002,13.6,5.4,2.9
DOM,2006,9.4,3.6,1.8
DOM,2007,12.7,3.8,1.6
DOM,2013,6.6,3.9,2.7
DOM,2019,7.5,3.4,2.2
DZA,1987,16.9,8.0,4.0
DZA,1992,22.9,9.2,7.1
DZA,1995,22.6,11.3,9.6
DZA,2000,23.6,5.4,3.1
DZA,2002,24.0,11.1,9.6
DZA,2006,15.4,3.4,4.1
DZA,2012,11.7,3.0,4.1
DZA,2019,9.8,2.7,2.7
ECU,1986,40.2,14.5,2.3
ECU,1999,27.9,10.4,2.7
ECU,2004,29.2,6.7,2.0
ECU,2006,25.9,6.8,2.1
ECU,2012,25.4,6.4,2.4
ECU,2014,23.9,5.1,1.6
ECU,2023,17.5,4.3,0.9
ECU,2024,17.4,4.9,0.7
EGY,1988,39.3,14.4,2.5
EGY,1991,38.5,12.2,5.1
EGY,1992,34.8,9.1,4.0
EGY,1995,39.3,12.6,5.7
EGY,1997,30.9,10.2,7.5
EGY,1998,26.3,9.4,6.4
EGY,2000,27.9,,
EGY,2003,21.6,9.6,5.2
EGY,2005,25.0,5.4,4.4
EGY,2008,31.6,6.7,7.2
EGY,2014,21.5,7.1,9.2
EGY,2021,13.5,3.1,2.7
ERI,1993,69.6,36.9,11.8
ERI,1995,44.1,39.3,18.1
ERI,2002,43.0,34.3,15.0
ERI,2010,52.5,39.4,14.6
EST,2014,0.0,1.0,1.6
ETH,1992,66.9,41.9,9.2
ETH,2000,57.4,41.8,12.4
ETH,2005,50.0,34.3,12.4
ETH,2011,44.4,29.2,9.8
ETH,2014,40.4,26.5,8.8
ETH,2016,38.3,23.5,10.0
ETH,2019,36.8,21.2,6.8
FAO_LIFDC,1990,,,11.4
FAO_LIFDC,1991,,,11.1
FAO_LIFDC,1992,,,10.9
FAO_LIFDC,1993,,,10.7
FAO_LIFDC,1994,,,10.5
FAO_LIFDC,1995,,,10.3
FAO_LIFDC,1996,,,10.1
FAO_LIFDC,1997,,,9.9
FAO_LIFDC,1998,,,9.7
FAO_LIFDC,1999,,,9.6
FAO_LIFDC,2000,,,9.4
FAO_LIFDC,2001,,,9.2
FAO_LIFDC,2002,,,9.0
FAO_LIFDC,2003,,,8.8
FAO_LIFDC,2004,,,8.7
FAO_LIFDC,2005,,,8.5
FAO_LIFDC,2006,,,8.3
FAO_LIFDC,2007,,,8.2
FAO_LIFDC,2008,,,8.0
FAO_LIFDC,2009,,,7.9
FAO_LIFDC,2010,,,7.7
FAO_LIFDC,2011,,,7.6
FAO_LIFDC,2012,,,7.4
FAO_LIFDC,2013,,,7.3
FAO_LIFDC,2014,,,7.1
FAO_LIFDC,2015,,,7.0
FAO_LIFDC,2016,,,6.8
FAO_LIFDC,2017,,,6.7
FAO_LIFDC,2018,,,6.6
FAO_LIFDC,2019,,,6.4
FAO_LIFDC,2020,,,6.3
FAO_LIFDC,2021,,,6.2
FAO_LIFDC,2022,,,6.1
FAO_LIFDC,2023,,,5.9
FAO_LIFDC,2024,,,5.8
FIN,2013,1.8,,1.2
FIN,2014,1.8,,1.2
FIN,2015,1.7,,1.2
FIN,2016,1.7,,1.2
FIN,2017,1.3,,1.0
FIN,2018,1.3,,1.1
FIN,2019,1.3,,1.2
FIN,2020,1.3,,1.1
FIN,2021,1.3,,1.4
FIN,2022,1.8,,1.6
FIN,2023,2.8,,1.6
FJI,1993,4.3,6.9,9.8
FJI,2004,7.3,5.4,6.4
FJI,2014,6.2,5.9,7.0
FJI,2021,7.2,4.6,4.6
GAB,2000,41.0,14.6,4.0
GAB,2012,33.7,10.8,4.1
GAB,2020,29.8,11.3,3.8
GBR,2007,2.3,0.5,0.4
GBR,2008,1.8,0.4,0.3
GBR,2009,1.7,0.4,0.3
GBR,2010,1.8,0.3,
GBR,2010-03,,,0.2
GBR,2010-05,,,0.2
GBR,2011-03,1.7,0.3,0.2
GBR,2011-12,0.6,0.0,0.6
GBR,2012,2.1,0.5,0.3
GBR,2013,2.1,0.6,
GBR,2013-03,,,0.4
GBR,2013-05,,,0.2
GBR,2014,2.0,0.6,0.4
GBR,2015,2.0,0.6,
GBR,2015-03,,,0.4
GBR,2015-05,,,0.4
GBR,2016,2.0,0.6,0.4
GBR,2017,1.9,0.5,
GBR,2017-03,,,0.4
GBR,2017-11,,,0.4
GBR,2018,2.0,0.6,0.4
GBR,2019,2.0,0.6,0.4
GEO,1999,16.1,2.7,3.1
GEO,2005,14.6,2.4,3.0
GEO,2009,11.8,1.1,1.3
GEO,2018,5.8,2.1,0.6
GHA,1988,35.7,23.8,9.2
GHA,1993,37.2,27.9,16.2
GHA,1997,38.0,24.4,8.0
GHA,1998,34.5,22.5,10.8
GHA,2003,40.7,22.1,8.7
GHA,2006,34.0,17.0,6.4
GHA,2008,32.5,16.6,9.3
GHA,2011,26.3,15.5,6.6
GHA,2014,22.1,13.2,5.7
GHA,2017,20.3,13.3,6.6
GHA,2022,19.6,13.1,5.9
GIN,1994,35.3,21.2,14.0
GIN,1999,31.1,20.0,9.7
